http://dbpedia.org/resource/Category:Socialism;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Anti-capitalism
http://dbpedia.org/resource/Category:Labor_movement;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Socialism
http://dbpedia.org/resource/Category:Syndicalism;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Labor_movement
http://dbpedia.org/resource/Category:Fascism;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Syndicalism
http://dbpedia.org/resource/Category:Far-left_politics;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;<http://dbpedia.org/resource/Anarchism>
http://dbpedia.org/resource/Category:Communism;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Far-left_politics
http://dbpedia.org/resource/Category:Anti-communism;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Communism
http://dbpedia.org/resource/Category:Neo-fascism;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Anti-communism
http://dbpedia.org/resource/Category:Third_Position;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Neo-fascism
http://dbpedia.org/resource/Category:Fascism;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Third_Position
http://dbpedia.org/resource/Category:Anti-fascism;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Fascism
http://dbpedia.org/resource/Category:Anarchism;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Anti-fascism
<http://dbpedia.org/resource/Anarchism>;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Anarchism
http://dbpedia.org/resource/Category:Political_ideologies;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;<http://dbpedia.org/resource/Anarchism>
http://dbpedia.org/resource/Category:Political_ideologies;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;<http://dbpedia.org/resource/Anarchism>
http://dbpedia.org/resource/Category:Political_philosophy;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Political_ideologies
http://dbpedia.org/resource/Category:Political_culture;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;<http://dbpedia.org/resource/Anarchism>
http://dbpedia.org/resource/Category:Political_philosophy;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Political_culture
http://dbpedia.org/resource/Category:Critical_theory;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Political_philosophy
http://dbpedia.org/resource/Category:Cultural_studies;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Critical_theory
http://dbpedia.org/resource/Category:Cultural_heritage;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Cultural_studies
http://dbpedia.org/resource/Category:Museology;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Cultural_heritage
http://dbpedia.org/resource/Category:Anthropology;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Museology
http://dbpedia.org/resource/Category:Biological_anthropology;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Anthropology
http://dbpedia.org/resource/Category:Paleoanthropology;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Biological_anthropology
http://dbpedia.org/resource/Category:Hominini;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Paleoanthropology
http://dbpedia.org/resource/Category:Hominina;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Hominini
http://dbpedia.org/resource/Category:Humans;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Hominina
http://dbpedia.org/resource/Category:Society;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Humans
http://dbpedia.org/resource/Category:Schools_of_thought;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Society
http://dbpedia.org/resource/Category:Ideologies;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Schools_of_thought
http://dbpedia.org/resource/Category:Political_ideologies;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Ideologies
<http://dbpedia.org/resource/Anarchism>;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Political_ideologies
http://dbpedia.org/resource/Category:Far-left_politics;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;<http://dbpedia.org/resource/Anarchism>
http://dbpedia.org/resource/Category:Political_ideologies;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;<http://dbpedia.org/resource/Anarchism>
http://dbpedia.org/resource/Category:Political_culture;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;<http://dbpedia.org/resource/Anarchism>
http://dbpedia.org/resource/Category:Political_philosophy;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Political_culture
http://dbpedia.org/resource/Category:Imperialism;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Political_philosophy
http://dbpedia.org/resource/Category:Colonialism;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Imperialism
http://dbpedia.org/resource/Category:Space_colonization;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Colonialism
http://dbpedia.org/resource/Category:Planetary_habitability;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Space_colonization
http://dbpedia.org/resource/Category:Habitable_zone_planets;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Planetary_habitability
http://dbpedia.org/resource/Category:Earth;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Habitable_zone_planets
http://dbpedia.org/resource/Category:World;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Earth
http://dbpedia.org/resource/Category:Society;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:World
http://dbpedia.org/resource/Category:Schools_of_thought;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Society
http://dbpedia.org/resource/Category:Ideologies;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Schools_of_thought
http://dbpedia.org/resource/Category:Political_ideologies;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Ideologies
http://dbpedia.org/resource/Category:Political_spectrum;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Political_ideologies
http://dbpedia.org/resource/Category:Social_theories;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;<http://dbpedia.org/resource/Anarchism>
http://dbpedia.org/resource/Category:Liberalism;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Social_theories
http://dbpedia.org/resource/Category:Democracy;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Liberalism
http://dbpedia.org/resource/Category:Democratization;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Democracy
http://dbpedia.org/resource/Category:Decentralization;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Democratization
http://dbpedia.org/resource/Category:Autonomy;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Decentralization
http://dbpedia.org/resource/Category:Personhood;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Autonomy
http://dbpedia.org/resource/Category:Anti-capitalism;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;<http://dbpedia.org/resource/Anarchism>
http://dbpedia.org/resource/Category:Socialism;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Anti-capitalism
http://dbpedia.org/resource/Category:Welfare_state;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Socialism
http://dbpedia.org/resource/Category:Welfare_economics;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Welfare_state
http://dbpedia.org/resource/Category:Egalitarianism;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Welfare_economics
http://dbpedia.org/resource/Category:Personhood;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Egalitarianism
http://dbpedia.org/resource/Category:People;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Personhood
http://dbpedia.org/resource/Category:Organizations;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:People
http://dbpedia.org/resource/Category:Organizations_by_activity;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Organizations
http://dbpedia.org/resource/Category:Civic_and_political_organizations;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Organizations_by_activity
http://dbpedia.org/resource/Category:Political_organizations;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Civic_and_political_organizations
http://dbpedia.org/resource/Category:Political_parties;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Political_organizations
http://dbpedia.org/resource/Category:Political_spectrum;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Political_parties
http://dbpedia.org/resource/Category:Left-wing_politics;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Political_spectrum
http://dbpedia.org/resource/Category:Far-left_politics;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Left-wing_politics
<http://dbpedia.org/resource/Anarchism>;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Far-left_politics
http://dbpedia.org/resource/Category:Anti-fascism;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;<http://dbpedia.org/resource/Anarchism>
http://dbpedia.org/resource/Category:Political_ideologies;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;<http://dbpedia.org/resource/Anarchism>
http://dbpedia.org/resource/Category:Political_culture;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;<http://dbpedia.org/resource/Anarchism>
http://dbpedia.org/resource/Category:Social_theories;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;<http://dbpedia.org/resource/Anarchism>
http://dbpedia.org/resource/Category:Political_theories;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Social_theories
http://dbpedia.org/resource/Category:Political_systems;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Political_theories
http://dbpedia.org/resource/Category:Forms_of_government;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Political_systems
http://dbpedia.org/resource/Category:Political_culture;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Forms_of_government
http://dbpedia.org/resource/Category:Decentralization;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Political_culture
http://dbpedia.org/resource/Category:Autonomy;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Decentralization
http://dbpedia.org/resource/Category:Free_will;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Autonomy
http://dbpedia.org/resource/Category:Intention;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Free_will
http://dbpedia.org/resource/Category:Mental_processes;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Intention
http://dbpedia.org/resource/Category:Cognition;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Mental_processes
http://dbpedia.org/resource/Category:Thought;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Cognition
http://dbpedia.org/resource/Category:Schools_of_thought;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Thought
http://dbpedia.org/resource/Category:Ideologies;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Schools_of_thought
http://dbpedia.org/resource/Category:Political_ideologies;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Ideologies
http://dbpedia.org/resource/Category:Anti-fascism;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Political_ideologies
http://dbpedia.org/resource/Category:Anti-capitalism;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;<http://dbpedia.org/resource/Anarchism>
http://dbpedia.org/resource/Category:Socialism;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Anti-capitalism
http://dbpedia.org/resource/Category:Labor_movement;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Socialism
http://dbpedia.org/resource/Category:Syndicalism;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Labor_movement
http://dbpedia.org/resource/Category:Fascism;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Syndicalism
http://dbpedia.org/resource/Category:Anti-fascism;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;<http://dbpedia.org/resource/Anarchism>
http://dbpedia.org/resource/Category:Communism;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Anti-fascism
http://dbpedia.org/resource/Category:Far-left_politics;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;<http://dbpedia.org/resource/Anarchism>
http://dbpedia.org/resource/Category:Communism;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Far-left_politics
http://dbpedia.org/resource/Category:Anti-communism;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Communism
http://dbpedia.org/resource/Category:Neo-fascism;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Anti-communism
http://dbpedia.org/resource/Category:Third_Position;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Neo-fascism
http://dbpedia.org/resource/Category:Fascism;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Third_Position
http://dbpedia.org/resource/Category:Anti-fascism;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Fascism
<http://dbpedia.org/resource/Anarchism>;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Anti-fascism
http://dbpedia.org/resource/Category:Anti-capitalism;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;<http://dbpedia.org/resource/Anarchism>
http://dbpedia.org/resource/Category:Political_ideologies;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;<http://dbpedia.org/resource/Anarchism>
http://dbpedia.org/resource/Category:Political_culture;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;<http://dbpedia.org/resource/Anarchism>
http://dbpedia.org/resource/Category:Political_systems;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Political_culture
http://dbpedia.org/resource/Category:Political_philosophy;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Political_systems
http://dbpedia.org/resource/Category:Political_theories;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Political_philosophy
http://dbpedia.org/resource/Category:Social_theories;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;<http://dbpedia.org/resource/Anarchism>
http://dbpedia.org/resource/Category:Political_theories;<http://www.w3.org/2000/01/rdf-schema#seeAlso>;http://dbpedia.org/resource/Category:Social_theories
